"date","uwnd"
1996-12-01,-0.52373533017278
1997-01-01,-5.04205148308365
1997-02-01,-3.70819314817588
1997-03-01,0.576237595191708
1997-04-01,-2.00825272762665
1997-05-01,0.1707267831942
1997-06-01,0.154513991679306
1997-07-01,1.12263415057074
1997-08-01,1.74291904594887
1997-09-01,2.97995351927562
1997-10-01,-1.05741668130375
1997-11-01,4.74444985872617
1997-12-01,2.58520187009816
1998-01-01,-1.63965545304947
1998-02-01,-1.25457463821793
1998-03-01,-0.963253244619679
1998-04-01,2.74973546389352
1998-05-01,3.04853819269273
1998-06-01,1.09583720356157
1998-07-01,0.673968557164901
1998-08-01,3.63535896191994
1998-09-01,3.05701966414711
1998-10-01,3.49176204166617
1998-11-01,2.26258669530593
1998-12-01,-0.755058686662879
1999-01-01,0.736858614194379
1999-02-01,1.98923768483844
1999-03-01,2.24347910046991
1999-04-01,2.68294307486051
1999-05-01,1.36177068258877
1999-06-01,-0.638352569261635
1999-07-01,2.03910185079332
1999-08-01,1.84367485996336
1999-09-01,2.58934458819459
1999-10-01,3.51475394889712
1999-11-01,4.00823571312207
1999-12-01,1.46229470779912
2000-01-01,2.7813073069685
2000-02-01,-2.52267851059635
2000-03-01,-0.966028446262633
2000-04-01,0.735786106851366
2000-05-01,0.260715357597089
2000-06-01,-0.401577911167233
2000-07-01,2.23789366445056
2000-08-01,2.56891976027853
2000-09-01,1.1309390924526
2000-10-01,3.23068286809656
2000-11-01,0.45020354208019
2000-12-01,-2.01071176453735
2001-01-01,0.174597590437366
2001-02-01,-0.437396205754744
2001-03-01,1.77489393918465
2001-04-01,2.20054823142925
2001-05-01,0.541917709392254
2001-06-01,0.608767261797631
2001-07-01,2.32304842521747
2001-08-01,2.12346902275803
2001-09-01,2.34607800648168
2001-10-01,4.15800213758592
2001-11-01,-1.25938103047924
2001-12-01,1.01941860032578
2002-01-01,1.06829434391801
2002-02-01,1.76493033414914
2002-03-01,-1.37736070866662
2002-04-01,-0.771708758754863
2002-05-01,-0.16902388928941
2002-06-01,-1.41083706987815
2002-07-01,0.82070799064995
2002-08-01,0.403956583752814
2002-09-01,3.21965940779558
2002-10-01,-0.596040449708838
2002-11-01,-0.48739666648692
2002-12-01,0.425931089988875
2003-01-01,-4.47549532878178
2003-02-01,-1.53666246296079
2003-03-01,-0.595230285078287
2003-04-01,2.8258126976003
2003-05-01,0.154459536416215
2003-06-01,-0.295136200333083
2003-07-01,1.32283946613057
2003-08-01,2.17513786132137
2003-09-01,-0.905213922141465
2003-10-01,-0.32595378757213
2003-11-01,6.06518712639809
2003-12-01,2.0247850826493
2004-01-01,-2.95451444580599
2004-02-01,-1.7248406096672
2004-03-01,2.8319137049494
2004-04-01,-0.534615636630743
2004-05-01,0.367121323322256
2004-06-01,-1.01659214786357
2004-07-01,0.786689519606255
2004-08-01,0.144054521625448
2004-09-01,3.70371870034271
2004-10-01,4.88140967267531
2004-11-01,4.72321569836802
2004-12-01,1.45242367326109
2005-01-01,-3.88799720119547
2005-02-01,-1.12187029240239
2005-03-01,-0.759483504014228
2005-04-01,-0.0794871585719563
2005-05-01,-2.04426983530047
2005-06-01,0.270876472126003
2005-07-01,2.26581949147361
2005-08-01,2.1687597648965
2005-09-01,5.44975640983493
2005-10-01,3.93771731467159
2005-11-01,4.43500075296119
2005-12-01,-2.3722517259281
2006-01-01,0.255336318303038
2006-02-01,2.65957423375437
2006-03-01,3.02324982466935
2006-04-01,4.30663253470427
2006-05-01,1.6926099547461
2006-06-01,0.385158367782693
2006-07-01,0.231972164957336
2006-08-01,3.84802513679972
2006-09-01,1.68545333816911
2006-10-01,3.99917100287146
2006-11-01,1.36677022050652
2006-12-01,1.4582224196444
2007-01-01,0.14727424837097
2007-02-01,-1.91752230169045
2007-03-01,2.01802122006538
2007-04-01,-2.40539867734468
2007-05-01,0.271886607787261
2007-06-01,2.20932246737734
2007-07-01,0.441444478696212
2007-08-01,1.64733264288279
2007-09-01,4.51243634190824
2007-10-01,5.22827554742495
2007-11-01,2.79526596695737
2007-12-01,1.74198262376228
2008-01-01,2.45594943280297
2008-02-01,-2.13179321166266
2008-03-01,2.19190797389105
2008-04-01,1.97495285669963
2008-05-01,-0.94087457034254
2008-06-01,1.51344574210062
2008-07-01,1.89575304898985
2008-08-01,0.764277788637965
2008-09-01,2.08231384872838
2008-10-01,3.38273615479745
2008-11-01,2.22599351247428
2008-12-01,-0.172119980186431
2009-01-01,-1.65108177497017
2009-02-01,3.318452420472
2009-03-01,3.8899063512131
2009-04-01,0.187286416758542
2009-05-01,-0.304872555520248
2009-06-01,-0.331636712644939
2009-07-01,0.042807403124041
2009-08-01,2.01810088539841
2009-09-01,1.87251130650165
2009-10-01,0.138853694536482
2009-11-01,6.03776732197514
2009-12-01,-4.11545983736438
2010-01-01,-4.15572872426775
2010-02-01,-1.5351241696281
2010-03-01,2.65199987721388
2010-04-01,3.20704824739584
2010-05-01,-0.247795952346038
2010-06-01,0.532843376233898
2010-07-01,1.66887620081953
2010-08-01,2.98125973585303
2010-09-01,0.869190968987015
2010-10-01,3.2972217976909
2010-11-01,2.6074253850513
2010-12-01,2.99288953219851
2011-01-01,-1.87166792331091
2011-02-01,-1.4833690336457
2011-03-01,-1.41108985848863
2011-04-01,1.55370085738185
2011-05-01,0.512741570912853
2011-06-01,0.932293174633135
2011-07-01,3.3249538982356
2011-08-01,2.92103699787899
2011-09-01,4.24565161323106
2011-10-01,3.81405763959305
2011-11-01,5.43263327081998
2011-12-01,3.52464739426419
2012-01-01,0.816650312014476
2012-02-01,0.901248515643938
2012-03-01,4.56874809055417
