"date","vwnd"
1996-12-01,2.03904952995834
1997-01-01,-7.89074918201992
1997-02-01,-5.71132401057652
1997-03-01,2.39143135744546
1997-04-01,-0.164107174036049
1997-05-01,3.33315159486873
1997-06-01,-1.3394166074161
1997-07-01,1.32433791174775
1997-08-01,0.786071756721607
1997-09-01,-2.80820440607412
1997-10-01,-1.24833600294022
1997-11-01,0.645225300320557
1997-12-01,0.00822043192705938
1998-01-01,-3.07068318696249
1998-02-01,-4.34547760089238
1998-03-01,-4.2371649827276
1998-04-01,1.07179490157536
1998-05-01,-1.3340711539966
1998-06-01,-0.397751932608939
1998-07-01,2.04541145619892
1998-08-01,2.21173640517961
1998-09-01,0.0367618874824118
1998-10-01,-0.660014089463013
1998-11-01,0.793120222299227
1998-12-01,1.15276385455703
1999-01-01,-0.0379039439195324
1999-02-01,0.911211485220563
1999-03-01,0.95329157857313
1999-04-01,0.327872577866185
1999-05-01,0.271223863764178
1999-06-01,-0.0642229404655241
1999-07-01,1.39237559870595
1999-08-01,0.503786577798781
1999-09-01,0.593961069426898
1999-10-01,-1.23191449212443
1999-11-01,2.22596493647212
1999-12-01,-3.34973282615344
2000-01-01,0.152881687240941
2000-02-01,-2.80850101705818
2000-03-01,-2.93569480379423
2000-04-01,-0.585405681370979
2000-05-01,-1.34841280714387
2000-06-01,-0.909878108650446
2000-07-01,0.970021079139163
2000-08-01,1.92506572604179
2000-09-01,0.729514877045793
2000-10-01,0.349658899871255
2000-11-01,-1.91367198899388
2000-12-01,-0.952739952353849
2001-01-01,-5.01318201564607
2001-02-01,1.66882453335538
2001-03-01,-1.8200394269079
2001-04-01,0.45336680393666
2001-05-01,-0.652269686793997
2001-06-01,2.9266099404721
2001-07-01,0.91767118906691
2001-08-01,1.35875275198902
2001-09-01,0.691372120398141
2001-10-01,-0.192192915073108
2001-11-01,-0.973036240963709
2001-12-01,-1.63552163035742
2002-01-01,-3.60433056950569
2002-02-01,-4.0227564573288
2002-03-01,4.37565839290619
2002-04-01,0.892252226737106
2002-05-01,2.15745462335291
2002-06-01,-0.962760121073751
2002-07-01,0.529227839117604
2002-08-01,-2.78632413347562
2002-09-01,1.32786685263827
2002-10-01,-2.75384651763099
2002-11-01,-2.87918987870216
2002-12-01,0.546101168064134
2003-01-01,-3.50308675993057
2003-02-01,-5.17007517530805
2003-03-01,2.67409650058973
2003-04-01,2.69495295467121
2003-05-01,-0.0415836047558557
2003-06-01,0.557973461935208
2003-07-01,0.462116525752381
2003-08-01,0.0957554019987583
2003-09-01,-2.00678525368373
2003-10-01,-1.84531969328721
2003-11-01,3.24078623737608
2003-12-01,2.06046403305871
2004-01-01,-1.43497973911109
2004-02-01,-2.24599351875839
2004-03-01,0.896565475412423
2004-04-01,0.887709675046305
2004-05-01,0.0825452269831051
2004-06-01,0.131150686802963
2004-07-01,1.33752855050954
2004-08-01,0.697107586787925
2004-09-01,1.25329411455563
2004-10-01,0.248391985361065
2004-11-01,-0.420087710289018
2004-12-01,-0.432128336147538
2005-01-01,-0.393632920104123
2005-02-01,-2.13374953459771
2005-03-01,-1.97022256769595
2005-04-01,-1.17463151724743
2005-05-01,-3.61239837322916
2005-06-01,0.459434643082897
2005-07-01,0.860151247431835
2005-08-01,1.94817568574633
2005-09-01,1.34997633595153
2005-10-01,1.0845689895962
2005-11-01,-1.91717639869256
2005-12-01,-4.83561247871036
2006-01-01,-2.38714794885545
2006-02-01,0.841041654348373
2006-03-01,2.05308845568271
2006-04-01,-0.619327970603037
2006-05-01,0.104354554920324
2006-06-01,0.701169032248713
2006-07-01,1.21281849433269
2006-08-01,1.61954360065006
2006-09-01,0.0197388829796442
2006-10-01,-0.296005268093376
2006-11-01,1.2894128759702
2006-12-01,-3.33293857744762
2007-01-01,-1.61042774841189
2007-02-01,-0.271600703625674
2007-03-01,2.0005103917349
2007-04-01,-3.24934067328771
2007-05-01,0.486030592671817
2007-06-01,2.41758791889463
2007-07-01,0.533581177970128
2007-08-01,1.91520113462494
2007-09-01,1.78833052347459
2007-10-01,-1.46175705393155
2007-11-01,0.397888597322717
2007-12-01,-0.750476470128411
2008-01-01,2.83500454397429
2008-02-01,-1.8501758149692
2008-03-01,-3.27040345186279
2008-04-01,1.21379432188613
2008-05-01,-3.44056800291652
2008-06-01,1.29447335120113
2008-07-01,-0.0230371449697053
2008-08-01,-0.143662768793071
2008-09-01,1.50235828841549
2008-10-01,-0.213974182715728
2008-11-01,-1.87497437922727
2008-12-01,-2.37279069689768
2009-01-01,-4.59732781137739
2009-02-01,4.18738053384281
2009-03-01,-2.70713036667023
2009-04-01,0.875176872525896
2009-05-01,1.93002195159594
2009-06-01,-1.87788082295585
2009-07-01,1.22977637446352
2009-08-01,1.20456793019548
2009-09-01,-0.985541994993885
2009-10-01,-0.446391343006066
2009-11-01,-0.508886348101355
2009-12-01,-2.59057532321839
2010-01-01,-2.58691363391422
2010-02-01,-2.73507571788061
2010-03-01,-1.04044905094252
2010-04-01,-0.671591025178454
2010-05-01,-2.56878346488589
2010-06-01,0.791494898675453
2010-07-01,-0.958350986264469
2010-08-01,1.92204605681556
